ID;USERNAME_;PASSWORD_;NAME_;SURNAME;EMAIL;GENDER;BIRTHDATE;TELNR1;TELNR2;CITY;TOWN;DISTRICT;ADDRESSTEXT
619;F_SADIKLAR;26B4AAACA7394BB78E50A1006D23268D;Funda;Sadıklar;F_SADIKLAR@turkcellgy.com;K;1950-12-23;(530) 1230311;(532) 1255844;MARDİN;ÖMERLİ;DUYGULU KÖYÜ;DUYGULU KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:296 105077 ÖMERLİ/MARDİN
620;G_ATAKOL;A86C26824F1E4238AF168E21E4872084;Gülüzar;Atakol;G_ATAKOL@turkcellgy.com;K;1954-01-09;(537) 1734164;(536) 2049775;AFYONKARAHİSAR;BOLVADİN;ÖZBURUN-ULUCAMİ MAH.;ÖZBURUN-ULUCAMİ MAH.KORKMAZ SOKAK NO:899 79402 BOLVADİN/AFYONKARAHİSAR
621;M_PEKKAN;17F9EAE00DF34AFEAC6E4C5A76CB1C6A;Mert;Pekkan;M_PEKKAN@turkcellgy.com;E;1971-04-03;(537) 1948239;(530) 2211595;ESKİŞEHİR;TEPEBAŞI;ULUÖNDER MAH.;ULUÖNDER MAH.ŞENİZ SOKAK NO:397 119222 TEPEBAŞI/ESKİŞEHİR
622;O_TEVFIK;6BAE68ED8D794CD88EBE99170CCE5D37;Onur;Tevfik;O_TEVFIK@turkcellgy.com;E;1960-12-12;(532) 1198261;(531) 2183285;AĞRI;AĞRI MERKEZ;KALENDER KÖYÜ;KALENDER KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:469 120101 AĞRI MERKEZ/AĞRI
623;C_DUSENKALKAR;7151FFABC37646A3ADE044F03B1C5093;Çiğdem;Düşenkalkar;C_DUSENKALKAR@turkcellgy.com;K;1988-12-29;(533) 2286556;(531) 1552215;KONYA;DOĞANHİSAR;ÇINAROBA-FATİH MAH.;ÇINAROBA-FATİH MAH.YÜKSELEN CADDESİ SOKAK NO:362 101047 DOĞANHİSAR/KONYA
624;S_BAYAZIT;A796A09D1A784E01A3002093ABC005C4;Sevgi;Bayazıt;S_BAYAZIT@turkcellgy.com;K;1977-12-10;(531) 1313268;(531) 2062087;BURSA;OSMANGAZİ;SOĞANLI MAH.;SOĞANLI MAH.15.ŞAHİN SOKAK NO:432 86056 OSMANGAZİ/BURSA
625;Z_SEVER;282368EC92CF4E42A44FD36506E60A4F;Zilan;Sever;Z_SEVER@turkcellgy.com;K;1999-04-10;(530) 1937001;(532) 1564812;İZMİR;DİKİLİ;ÇANDARLI-MERKEZ MAH.;ÇANDARLI-MERKEZ MAH.KORU MEVKİİ KORUKENT KÜME EVLERİ SOKAK NO:537 123643 DİKİLİ/İZMİR
626;F_ERTEPINAR;85057DBAF1A3477287DD912E5946EEF7;Fadime;Ertepınar;F_ERTEPINAR@turkcellgy.com;K;1986-08-05;(534) 1314700;(534) 1452262;ADANA;SEYHAN;ŞEHİTDURAN MAH.;ŞEHİTDURAN MAH.19019. SOKAK NO:180 78137 SEYHAN/ADANA
627;S_SANLI;9AF80550F9E3462A963E56980AE36FD1;Samet;Şanlı;S_SANLI@turkcellgy.com;E;1982-11-14;(537) 2035549;(532) 1771091;TEKİRDAĞ;MURATLI;KAZIM DİRİK-TURAN MAH.;KAZIM DİRİK-TURAN MAH.IRMAK ÇIKMAZI SOKAK NO:865 111027 MURATLI/TEKİRDAĞ
628;M_KOCOGLU;21146BDFCDAF44A9A046AF7639D84083;Metehan;Koçoğlu;M_KOCOGLU@turkcellgy.com;E;1997-02-08;(537) 1753431;(533) 1552390;ORDU;FATSA;DOLUNAY MAH.;DOLUNAY MAH.ÇAMLIK SOKAK NO:361 106570 FATSA/ORDU
629;E_ONUK;558C3F98B61B4F4FB57DA93F82DB149B;Emin;Onuk;E_ONUK@turkcellgy.com;E;1984-07-04;(534) 1878885;(537) 2010264;KONYA;SEYDİŞEHİR;ORTAKARAÖREN-CUMHURİYET MAH.;ORTAKARAÖREN-CUMHURİYET MAH.ALACA CADDESİ SOKAK NO:433 101539 SEYDİŞEHİR/KONYA
630;M_KECECI;DCDB65B8818048388F4C75732951D9E2;Muhammed   emin;Keçeci;M_KECECI@turkcellgy.com;E;1987-04-21;(533) 1291925;(537) 1276856;KONYA;KARATAY;DOĞUŞ MAH.;DOĞUŞ MAH.BABAOCAĞI SOKAK NO:57 100413 KARATAY/KONYA
631;O_DEMIRBAS;519A4576F55143D18446941A982BF30F;Oğuzhan;Demirbaş;O_DEMIRBAS@turkcellgy.com;E;1985-12-07;(536) 1151915;(533) 1725469;KONYA;KARATAY;HACI HASAN MAH.;HACI HASAN MAH.TABARİYE SOKAK NO:821 100424 KARATAY/KONYA
632;"R_ATILGAN ";F9E64961DB174D8D917608DB9EDEE23C;Resul;Atılgan;R_ATILGAN @turkcellgy.com;E;1974-03-12;(537) 1869163;(537) 1661019;OSMANİYE;KADİRLİ;ŞEHİT HALİS ŞİŞMAN MAH.;ŞEHİT HALİS ŞİŞMAN MAH.1447. SOKAK NO:375 118132 KADİRLİ/OSMANİYE
633;"M_UMIT ";F0FDA0D0FA7F48A1A927886FA4F73FE3;Meral;Ümit;M_UMIT @turkcellgy.com;K;1974-04-27;(532) 1794471;(531) 2259838;MERSİN;YENİŞEHİR;KOCAHAMZALI KÖYÜ;KOCAHAMZALI KÖYÜ MAH.KİRİŞ MEVKİ SOKAK NO:631 95042 YENİŞEHİR/MERSİN
634;M_CELIKKOL;FAFBD9A8E6C648AA99529F3BA93E7CBE;Makbule;Çelikkol;M_CELIKKOL@turkcellgy.com;K;1967-11-16;(533) 1904696;(537) 1560763;ADIYAMAN;ADIYAMAN MERKEZ;FATİH MAH.;FATİH MAH.22162. SOKAK NO:421 78768 ADIYAMAN MERKEZ/ADIYAMAN
635;T_BICAKCI;692537FA119B4E20BA1702EF2AA203BD;Tülin;Bıçakçı;T_BICAKCI@turkcellgy.com;K;1959-10-20;(530) 1878049;(536) 1180701;İSTANBUL;KAĞITHANE;GÜRSEL MAH.;GÜRSEL MAH.ÇAMPARK ÇIKMAZI SOKAK NO:318 96021 KAĞITHANE/İSTANBUL
636;B_OKUR;867645015B764B41B58BA73AF4ADE5C1;Bedriye;Okur;B_OKUR@turkcellgy.com;K;1982-05-30;(533) 2250183;(532) 1589078;KİLİS;KİLİS MERKEZ;EKREM ÇETİN MAH.;EKREM ÇETİN MAH.BUKET SOKAK NO:808 117763 KİLİS MERKEZ/KİLİS
637;N_KAHVECI;8B8899E537D74EC3A0D5C23D1D963FFF;Nazmiye;Kahveci;N_KAHVECI@turkcellgy.com;K;1956-12-31;(530) 2277243;(531) 1503014;BALIKESİR;BANDIRMA;ÇINARLI MAH.;ÇINARLI MAH.KISIK SOKAK NO:829 126289 BANDIRMA/BALIKESİR
638;N_MIHCIOGLU;2027BE7F862B44758AE465A482F5321F;Neşe;Mıhçıoğlu;N_MIHCIOGLU@turkcellgy.com;K;1986-04-15;(536) 1505081;(531) 1122846;TEKİRDAĞ;ÇORLU;AHİMEHMET KÖYÜ;AHİMEHMET KÖYÜ MAH.13. SOKAK NO:185 110944 ÇORLU/TEKİRDAĞ
639;N_TAZEGUL;2B9DBD659322436995372CE588A5ACE7;Nilgün;Tazegül;N_TAZEGUL@turkcellgy.com;K;1984-02-15;(530) 2093480;(534) 2193773;UŞAK;UŞAK MERKEZ;MEHMET AKİF ERSOY MAH.;MEHMET AKİF ERSOY MAH.4.SEHER SOKAK NO:637 113557 UŞAK MERKEZ/UŞAK
640;"S_OZER ";0BCAAAAE1EAF4D0ABC0DFCF0A16287E2;Sude;Özer;S_OZER @turkcellgy.com;K;1953-12-30;(537) 1710943;(534) 2137240;KAYSERİ;MELİKGAZİ;KÖŞK MAH.;KÖŞK MAH.ÇEVRE SOKAK NO:190 99048 MELİKGAZİ/KAYSERİ
641;S_CATALBAS;638842F9FACA4BD890C2CEBA7D30C15D;Sabri;Çatalbaş;S_CATALBAS@turkcellgy.com;E;1991-05-11;(530) 1232230;(532) 2115784;VAN;ÇATAK;KORULU KÖYÜ;KORULU KÖYÜ MAH.ALBUCAK MEVKİ SOKAK NO:132 114049 ÇATAK/VAN
642;K_OZTEK;509E2B59CAEE420CB736BD0BD63B0AAC;Kerem;Öztek;K_OZTEK@turkcellgy.com;E;1991-08-18;(534) 2092809;(537) 2167986;MUĞLA;KÖYCEĞİZ;TOPARLAR-MERKEZ MAH.;TOPARLAR-MERKEZ MAH.ÖĞRETMEN ALİ GEZGİN 11. SOKAK NO:47 105335 KÖYCEĞİZ/MUĞLA
643;"F_KAYMAK ";DAD3322DF50D4246BF131AD5975D0B31;Fatma  nur;Kaymak;F_KAYMAK @turkcellgy.com;K;1981-01-21;(533) 1269463;(535) 1293184;AĞRI;DİYADİN;ATATÜRK MAH.;ATATÜRK MAH.DENİZ SOKAK NO:334 80074 DİYADİN/AĞRI
644;"N_ONUR ";D6B0062D745D4B288B884AD46F938A6B;Neşe;Onur;N_ONUR @turkcellgy.com;K;1992-10-12;(531) 1138421;(531) 2240997;HATAY;HATAY MERKEZ;KARDEŞLER MAH.;KARDEŞLER MAH.MORALI SOKAK NO:843 94132 HATAY MERKEZ/HATAY
645;K_MENTESOGLU;E601C24C413D40CF9D800F5F1131640D;Kayra;Menteşoğlu;K_MENTESOGLU@turkcellgy.com;E;1974-02-07;(536) 2269983;(536) 1692186;KONYA;EREĞLİ/KONYA;ZENGEN-KAZIM KARABEKİR MAH.;ZENGEN-KAZIM KARABEKİR MAH.GÖYLEMEZ SOKAK NO:416 123481 EREĞLİ/KONYA/KONYA
646;B_SAMANCI;6C35B106969341D9896A79E93A1F905A;Belinay;Samancı;B_SAMANCI@turkcellgy.com;K;1955-09-19;(533) 1861626;(536) 1477216;SAKARYA;KOCAALİ;LAHNA-MERKEZ MAH.;LAHNA-MERKEZ MAH.ANGIN SOKAK NO:142 120426 KOCAALİ/SAKARYA
647;"G_GOKSUN ";7C2101E8EAA747108AFB0BDED0ABDFB5;Gülten;Göksun;G_GOKSUN @turkcellgy.com;K;1987-07-04;(534) 1292220;(531) 1646877;DENİZLİ;DENİZLİ MERKEZ;BEREKETLER MAH.;BEREKETLER MAH.10242. SOKAK NO:669 88565 DENİZLİ MERKEZ/DENİZLİ
648;"K_BURUK ";81D1AA630071419694E21B79FF92609F;Kader;Buruk;K_BURUK @turkcellgy.com;K;1959-05-28;(537) 1509390;(536) 2234593;BİNGÖL;BİNGÖL MERKEZ;ILICALAR-İÇPINAR MAH.;ILICALAR-İÇPINAR MAH.LADERESİ KÜME EVLERİ SOKAK NO:428 72043 BİNGÖL MERKEZ/BİNGÖL
649;M_KOCOGLU;5D1E2CD6F11243A9898118B4BF8A762E;Mehmet   efe;Koçoğlu;M_KOCOGLU@turkcellgy.com;E;1967-07-16;(537) 1364630;(534) 1258161;BURSA;ORHANELİ;İSMETPAŞA MAH.;İSMETPAŞA MAH.CAMİ KARŞISI SOKAK NO:246 86745 ORHANELİ/BURSA
650;C_MENEMENCIOGLU;901A9C97DD494EB282771268C1144069;Cafer;Menemencioğlu;C_MENEMENCIOGLU@turkcellgy.com;E;1985-04-20;(532) 1181381;(535) 1936310;SAKARYA;ADAPAZARI;YAĞCILAR MAH.;YAĞCILAR MAH.1387 NOLU SOKAK NO:707 119898 ADAPAZARI/SAKARYA
651;B_KURUTLUOGLU;04AC60A826BF44129BDEDCC5B0C9E6BD;Berra;Kurutluoğlu;B_KURUTLUOGLU@turkcellgy.com;K;1971-01-12;(537) 1208312;(532) 2054380;ORDU;ORDU MERKEZ;BUCAK MAH.;BUCAK MAH.355. SOKAK NO:352 106330 ORDU MERKEZ/ORDU
652;"N_SOYLU ";E60B7C782745448094959506C31A5D20;Nilüfer;Soylu;N_SOYLU @turkcellgy.com;K;1976-12-06;(532) 1525865;(536) 1389879;KONYA;MERAM;HATIP MAH.;HATIP MAH.SAHABE SOKAK NO:269 100545 MERAM/KONYA
653;"S_BAKAN ";3821D0261DDB414F85B378BC1F937479;Saliha;Bakan;S_BAKAN @turkcellgy.com;K;1954-05-05;(537) 1469245;(533) 1898320;SAKARYA;ADAPAZARI;YENİGÜN MAH.;YENİGÜN MAH.SAKARYA CADDESİ SOKAK NO:467 119901 ADAPAZARI/SAKARYA
654;M_DIKER;CB5D0587237D41FAB3136DDF0B433A66;Mehtap;Diker;M_DIKER@turkcellgy.com;K;1972-02-26;(537) 1888645;(530) 1984359;SİVAS;ŞARKIŞLA;İSTİKLAL MAH.;İSTİKLAL MAH.BERKLER SOKAK NO:362 110616 ŞARKIŞLA/SİVAS
655;H_ARIK;D389F94F1914403EBAA20389331388BC;Habibe;Arık;H_ARIK@turkcellgy.com;K;1981-08-06;(535) 1718563;(532) 2206725;HATAY;HATAY MERKEZ;ÇEKMECE-YEŞİLKENT MAH.;ÇEKMECE-YEŞİLKENT MAH.400. SOKAK NO:186 75725 HATAY MERKEZ/HATAY
656;D_OZGUR;3D7C78B352724C18ADD3AB4CF5E205DD;Dilan;Özgür;D_OZGUR@turkcellgy.com;K;1953-04-11;(536) 1932116;(533) 1161952;KONYA;KARATAY;HACIVEYİSZADE MAH.;HACIVEYİSZADE MAH.FETİH CADDESİ SOKAK NO:239 100429 KARATAY/KONYA
657;"G_UZUN ";25A550E8CBEA4F388AA355D6A3A5A590;Gökçe;Uzun;G_UZUN @turkcellgy.com;K;1969-07-06;(531) 1399142;(531) 1773489;ADANA;KOZAN;ŞEVKİYE MAH.;ŞEVKİYE MAH.VALİDE SOKAK NO:529 78561 KOZAN/ADANA
658;"G_KAYNAR ";1727F1FFD75949F193397D91F7467730;Güler;Kaynar;G_KAYNAR @turkcellgy.com;K;1973-12-22;(533) 1129959;(532) 2189996;DENİZLİ;ÇAL;SÜLLER-TAŞ MAH.;SÜLLER-TAŞ MAH.GÜZELLER SOKAK NO:385 88907 ÇAL/DENİZLİ
659;F_TURKYILMAZ;EE32BB13C20B470682BFD93D47E5BC28;Fikriye;Türkyılmaz;F_TURKYILMAZ@turkcellgy.com;K;1979-07-11;(537) 2306687;(531) 1654889;ADIYAMAN;KAHTA;BAYRAKTAR MAH.;BAYRAKTAR MAH.3003. SOKAK NO:39 79010 KAHTA/ADIYAMAN
660;A_GUNER;7C16F661AA5147828B02D8D96C762D3C;Asmin;Güner;A_GUNER@turkcellgy.com;K;1976-06-29;(533) 2209150;(537) 1757226;ANTALYA;GAZİPAŞA;İSTİKLAL MAH.;İSTİKLAL MAH.RAHMİ ATAÖĞ CADDESİ SOKAK NO:403 82342 GAZİPAŞA/ANTALYA
661;M_TOKATLIOGLU;58342793729B4B79A0D2240D2655941F;Miray;Tokatlıoğlu;M_TOKATLIOGLU@turkcellgy.com;K;1979-06-13;(534) 1395759;(534) 1156770;MANİSA;MANİSA MERKEZ;MERKEZ EFENDİ MAH.;MERKEZ EFENDİ MAH.3913. SOKAK NO:287 103031 MANİSA MERKEZ/MANİSA
662;E_OZDEN;C22CAA84909140CEB328FEA1BE4CA6F1;Ecrin;Özden;E_OZDEN@turkcellgy.com;K;1969-04-10;(535) 1468931;(532) 1522035;VAN;VAN MERKEZ;HACIBEKİR MAH.;HACIBEKİR MAH.2592 HACIKAZIM SOKAK NO:669 113856 VAN MERKEZ/VAN
663;C_TASTAN;EC3726A10128446283CF5FF8BF443675;Ceren;Taştan;C_TASTAN@turkcellgy.com;K;1981-07-17;(531) 1769059;(533) 2225121;ADANA;YÜREĞİR;YAVUZLAR MAH.;YAVUZLAR MAH.4081. SOKAK NO:827 78219 YÜREĞİR/ADANA
664;A_KARSLI;B3529D04C82343668AA95A4125AF0BE6;Asya;Karslı;A_KARSLI@turkcellgy.com;K;1983-09-11;(537) 1203056;(533) 1641035;ANKARA;BEYPAZARI;HACIKARA MAH.;HACIKARA MAH.GÜRPINAR KÜME EVLERİ SOKAK NO:613 81436 BEYPAZARI/ANKARA
665;E_UTLU;0B640ABF481547BDB3A8C9BE1BB735BA;Ege;Utlu;E_UTLU@turkcellgy.com;E;1969-12-15;(531) 2311755;(530) 1432823;ŞANLIURFA;ŞANLIURFA MERKEZ;HIZMALI MAH.;HIZMALI MAH.BOSTANCILAR CADDESİ SOKAK NO:138 112849 ŞANLIURFA MERKEZ/ŞANLIURFA
666;B_MERTOGLU;34580C5200704E7F884DC47955FFA769;Berra;Mertoğlu;B_MERTOGLU@turkcellgy.com;K;1959-04-21;(532) 1644479;(535) 1277687;AFYONKARAHİSAR;ÇAY;KOÇBEYLİ-GÜLBAHARLI MAH.;KOÇBEYLİ-GÜLBAHARLI MAH.ALPARSLAN CADDESİ SOKAK NO:823 79460 ÇAY/AFYONKARAHİSAR
667;"S_GUNEL ";743B10B45B6040BB85AE7C8C557CD90F;Semra;Günel;S_GUNEL @turkcellgy.com;K;1968-10-03;(535) 1527924;(535) 2336979;MALATYA;MALATYA MERKEZ;B.HÜSEYİNBEY MAH.;B.HÜSEYİNBEY MAH.İSTANBUL PASAJI SOKAK NO:322 102374 MALATYA MERKEZ/MALATYA
668;M_KOCABIYIK;187965AFC171406E846F05A154091445;Meryem;Kocabıyık;M_KOCABIYIK@turkcellgy.com;K;1994-08-07;(530) 1199594;(537) 1231371;ADANA;SEYHAN;BARBAROS MAH.;BARBAROS MAH.17067. SOKAK NO:484 78041 SEYHAN/ADANA
669;E_SEN;AA7603AC0E4543649BE30304695EF865;Ersin;Şen;E_SEN@turkcellgy.com;E;1958-08-01;(534) 1114266;(533) 1824721;KONYA;MERAM;KURTULUŞ MAH.;KURTULUŞ MAH.İĞNECİLER SOKAK NO:482 100560 MERAM/KONYA
670;"P_AKCALI ";F28F9C422D5D4A2F964074F3A609AAA4;Pınar;Akçalı;P_AKCALI @turkcellgy.com;K;1969-08-01;(532) 1875066;(535) 1495665;ERZİNCAN;ERZİNCAN MERKEZ;YAYLABAŞI-MİMARSİNAN MAH.;YAYLABAŞI-MİMARSİNAN MAH.214. SOKAK NO:605 90672 ERZİNCAN MERKEZ/ERZİNCAN
671;"G_BAKAN ";864E6446169141A796DE9B71535E3B78;Gamze;Bakan;G_BAKAN @turkcellgy.com;K;1977-04-09;(532) 1976923;(531) 2237802;KAHRAMANMARAŞ;KAHRAMANMARAŞ MERKEZ;ŞEYH ADİL MAH.;ŞEYH ŞAMİL MAH.68012. SOKAK NO:209 104026 KAHRAMANMARAŞ MERKEZ/KAHRAMANMARAŞ
672;E_PAKSOY;B7C9C41166A84DA3BB919F7A4B624457;Emrah;Paksoy;E_PAKSOY@turkcellgy.com;E;1994-01-04;(534) 2257166;(533) 1181654;GAZİANTEP;ŞAHİNBEY;DÜĞMECİ MAH.;DÜĞMECİ MAH.KAHYAOĞLU SOKAK NO:395 92284 ŞAHİNBEY/GAZİANTEP
673;H_ORUCOGLU;1573E8829308493BBEAFE1BDAA55BF75;Hülya;Oruçoğlu;H_ORUCOGLU@turkcellgy.com;K;1967-04-15;(534) 2223611;(535) 1978429;İZMİR;KONAK;SAKARYA MAH.;SAKARYA MAH.824. SOKAK NO:567 96713 KONAK/İZMİR
674;M_KONYALI;5184FF0876AD4983AE81E7A16049182B;Meryem;Konyalı;M_KONYALI@turkcellgy.com;K;1966-10-05;(534) 1263295;(537) 2038263;TOKAT;TOKAT MERKEZ;YENİYURT MAH.;YENİYURT MAH.HACI İSHAK KİPMAN 5 SOKAK NO:474 111124 TOKAT MERKEZ/TOKAT
675;M_SARIGUL;C7FDF13123814390B8019E5AC71DB1C1;Memet;Sarıgül;M_SARIGUL@turkcellgy.com;E;1981-08-28;(535) 1337672;(530) 1714159;GAZİANTEP;İSLAHİYE;ALTINÜZÜM-SULUMAĞARA MAH.;ALTINÜZÜM-SULUMAĞARA MAH.30 NOLU SOKAK NO:256 92611 İSLAHİYE/GAZİANTEP
676;A_SEKEROGLU;2C3E340107FE41EBB052CFA205E451A6;Azat;Şekeroğlu;A_SEKEROGLU@turkcellgy.com;E;1985-12-04;(537) 1162276;(537) 1911822;İZMİR;ÇİĞLİ;YENİ MAHALLE MAH.;YENİ MAHALLE MAH.8200/3 SOKAK NO:608 96577 ÇİĞLİ/İZMİR
677;T_GUNGOR;D569D4A58F884BD3929D65A2AF29957A;Turgay;Güngör;T_GUNGOR@turkcellgy.com;E;1973-05-25;(533) 2287561;(530) 1886539;AYDIN;İNCİRLİOVA;ACARLAR-YENİKENT MAH.;ACARLAR-YENİKENT MAH.17. SOKAK NO:235 83199 İNCİRLİOVA/AYDIN
678;N_BAKIRCIOGLU;A7E381EB8E5644A18A81B0555D634284;Nazmiye;Bakırcıoğlu;N_BAKIRCIOGLU@turkcellgy.com;K;1977-10-14;(533) 2177774;(534) 2070118;ANKARA;KEÇİÖREN;AYVALI MAH.;AYVALI MAH.199. SOKAK NO:519 81077 KEÇİÖREN/ANKARA
679;"U_BAKIRCI ";DEC3FE6A97524E50A6AF07AA99AA4821;Ümit;Bakırcı;U_BAKIRCI @turkcellgy.com;E;1991-11-26;(531) 1866625;(532) 1301535;KOCAELİ;GÖLCÜK;ŞİRİNKÖY MAH.;ŞİRİNKÖY MAH.534/2. SOKAK NO:409 100234 GÖLCÜK/KOCAELİ
680;"C_TEKER ";45980D4D52F74D7DB6C2004BD8B34ECC;Cem;Teker;C_TEKER @turkcellgy.com;E;1973-04-20;(536) 2256971;(532) 1947569;GÜMÜŞHANE;GÜMÜŞHANE MERKEZ;YENİKÖY;YENİKÖY MAH.MERKEZ MEVKİ SOKAK NO:45 93680 GÜMÜŞHANE MERKEZ/GÜMÜŞHANE
681;"N_OZBEK ";DF3E386FFD6C48B3AC0F19ADF49812A3;Nisa  nur;Özbek;N_OZBEK @turkcellgy.com;K;1955-12-03;(532) 2099538;(537) 2050209;İSTANBUL;ÜSKÜDAR;YAVUZTÜRK MAH.;YAVUZTÜRK MAH.ZİYA SOKAK NO:899 96314 ÜSKÜDAR/İSTANBUL
682;"F_CAVUS ";5342F3014970424BA198C33B3A9D5A22;Ferdi;Çavuş;F_CAVUS @turkcellgy.com;E;1998-03-07;(533) 1807547;(535) 1427095;İSTANBUL;EYÜP;GÜZELTEPE MAH.;GÜZELTEPE MAH.YENİ DUVAR SOKAK NO:542 95830 EYÜP/İSTANBUL
683;M_IPLIKCI;8516FE361C114FE18241B999813082DC;Mehmet;İplikçi;M_IPLIKCI@turkcellgy.com;E;1975-04-20;(536) 1912575;(536) 1415997;BURSA;YILDIRIM;DEĞİRMENÖNÜ MAH.;DEĞİRMENÖNÜ MAH.ÇALDIRAN CADDESİ SOKAK NO:76 86116 YILDIRIM/BURSA
684;"E_SAATCI ";10ED63D21D7241BBA7B49EB7C59A9238;Esma;Saatçi;E_SAATCI @turkcellgy.com;K;1975-10-04;(530) 1731068;(534) 2212257;AFYONKARAHİSAR;AFYONKARAHİSAR MERKEZ;GEBECELER-İSTİKLAL MAH.;GEBECELER-İSTİKLAL MAH.ASA SOKAK NO:143 79237 AFYONKARAHİSAR MERKEZ/AFYONKARAHİSAR
685;E_AKCAL;67812A0DD2D44DCA9C32ACD22864D450;Enes;Akçal;E_AKCAL@turkcellgy.com;E;1999-05-10;(531) 1749604;(531) 1485450;ORDU;ORDU MERKEZ;AZİZİYE MAH.;AZİZİYE MAH.DR.İSMAİL ENGİN CADDESİ SOKAK NO:584 106328 ORDU MERKEZ/ORDU
686;C_GOKMEN;5EB0C83037B049A5BC03FCED0AE243F3;Cafer;Gökmen;C_GOKMEN@turkcellgy.com;E;1968-12-14;(532) 1368438;(530) 1228365;TEKİRDAĞ;TEKİRDAĞ MERKEZ;GÜNDOĞDU-TURGUT MAH.;GÜNDOĞDU-TURGUT MAH.DİK ARA SOKAK NO:374 110872 TEKİRDAĞ MERKEZ/TEKİRDAĞ
687;S_BESOK;C56B97AFFDF1430786C099DF26F67DC3;Selda;Beşok;S_BESOK@turkcellgy.com;K;1968-09-10;(537) 1952779;(534) 2227416;SAMSUN;ATAKUM;İNCESU MAH.;İNCESU YALI MAH.6360. SOKAK NO:363 119782 ATAKUM/SAMSUN
688;Y_OZKUL;0368A478943546E1823DFEA2A6704406;Yeliz;Özkul;Y_OZKUL@turkcellgy.com;K;1978-04-03;(530) 1918933;(536) 2109782;İZMİR;KARŞIYAKA;CUMHURİYET MAH.;CUMHURİYET MAH.ANADOLU CADDESİ SOKAK NO:648 96618 KARŞIYAKA/İZMİR
689;M_TUNCAY;AB51A8DA6C2042A58C6903B17EE0DDF1;Melisa;Tuncay;M_TUNCAY@turkcellgy.com;K;1988-05-29;(531) 1703621;(533) 1718632;İSTANBUL;KÜÇÜKÇEKMECE;CENNET MAH.;CENNET MAH.HÜRRİYET CADDESİ SOKAK NO:439 96062 KÜÇÜKÇEKMECE/İSTANBUL
690;"I_EKIN ";D51ADAB9BE6F4E64BEEF2320A918B32F;İsa;Ekin;I_EKIN @turkcellgy.com;E;1967-05-16;(531) 1698927;(531) 1534265;ORDU;ORDU MERKEZ;BUCAK MAH.;BUCAK MAH.384. SOKAK NO:460 106330 ORDU MERKEZ/ORDU
691;L_CELIKKOL;7B1D7F6B12CC48F1AC96EF3E37C433F9;Lütfiye;Çelikkol;L_CELIKKOL@turkcellgy.com;K;1958-06-19;(532) 1485093;(536) 1790282;KAYSERİ;İNCESU;KIZILÖREN AVŞAR MAH.;KIZILÖREN AŞAĞI MAH.BURAK ÇIKMAZI SOKAK NO:44 99241 İNCESU/KAYSERİ
692;K_SONER;BB85D52C226E4563A0706232E9801322;Keziban;Soner;K_SONER@turkcellgy.com;K;1962-08-04;(534) 2044871;(533) 2042810;DENİZLİ;BULDAN;GÜROLUK MAH.;GÜROLUK MAH.SEYİRÇAM SOKAK NO:789 88831 BULDAN/DENİZLİ
693;Y_OKTAY;45AD320AF4E24DDCB7FA196F00D84211;Yılmaz;Oktay;Y_OKTAY@turkcellgy.com;E;1959-08-31;(530) 1752792;(532) 1520576;İSTANBUL;ÜSKÜDAR;ÜNALAN MAH.;ÜNALAN MAH.AŞIK ŞENLİK SOKAK NO:228 96317 ÜSKÜDAR/İSTANBUL
694;Z_AKAYDIN;C4294D1B59BF463FA9E9D173EB29BCA1;Zübeyde;Akaydın;Z_AKAYDIN@turkcellgy.com;K;1998-05-19;(536) 1458758;(533) 1304871;KIRIKKALE;BALIŞEYH;KARALI KÖYÜ;KARALI KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:356 116098 BALIŞEYH/KIRIKKALE
695;I_KOROL;FEEEF80481204FF2AAED3B4F7249A94A;İbrahim   halil;Korol;I_KOROL@turkcellgy.com;E;1980-09-07;(537) 1867237;(533) 1475717;ESKİŞEHİR;TEPEBAŞI;ŞİRİNTEPE MAH.;ŞİRİNTEPE MAH.AKDAĞ SOKAK NO:828 119234 TEPEBAŞI/ESKİŞEHİR
696;G_TURKERI;2449FC13D33849FD9CE97FD9861C4BEE;Gülüzar;Türkeri;G_TURKERI@turkcellgy.com;K;1981-11-02;(533) 1202642;(537) 1249191;KOCAELİ;KÖRFEZ;KİRAZLIYALI MAH.;KİRAZLIYALI MAH.KIZILDAĞ SOKAK NO:438 100355 KÖRFEZ/KOCAELİ
697;Y_SOLMAZ;DD12408850014C44A970E5FD5B45FC9F;Yasin;Solmaz;Y_SOLMAZ@turkcellgy.com;E;1978-05-14;(535) 1616963;(535) 1225899;BİLECİK;GÖLPAZARI;REŞADİYE MAH.;REŞADİYE MAH.YAVUZ SOKAK NO:247 84409 GÖLPAZARI/BİLECİK
698;M_TUNABOYLU;CC786C176C354D57A9E35307355B29F1;Melis;Tunaboylu;M_TUNABOYLU@turkcellgy.com;K;1975-06-15;(537) 1527391;(534) 2029497;KARAMAN;KARAMAN MERKEZ;HAMİDİYE KÖYÜ;HAMİDİYE MAH.729. SOKAK NO:510 115826 KARAMAN MERKEZ/KARAMAN
